cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,fnirs_device_only,random_forest,20260909,1,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.4081125827814569,239,66
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,fnirs_device_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4878763752171396,245,60
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,fnirs_device_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.45547092979413323,238,67
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,fnirs_device_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5104375896700144,249,56
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,fnirs_device_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5126834381551363,249,56
standard_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,fnirs_device_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.2,0.40894039735099336,239,66
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,logistic_regression,20260909,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.6,0.5373124718305325,260,60
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,logistic_regression,20260909,4,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.6055950390189521,248,72
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,logistic_regression,20260909,4,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5554871373836892,255,65
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,logistic_regression,20260909,4,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5236528822055136,263,57
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,logistic_regression,20260909,4,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5349963267214319,254,66
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,random_forest,20260909,4,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.6,0.5312278668469513,260,60
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,random_forest,20260909,4,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.6,0.5912764771460424,248,72
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,random_forest,20260909,4,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.65,0.5391009852216749,255,65
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,random_forest,20260909,4,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.65,0.5161654135338346,263,57
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,random_forest,20260909,4,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.536665998797836,254,66
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,hist_gradient_boosting,20260909,4,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.6,0.5396304165861825,260,60
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,hist_gradient_boosting,20260909,4,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.6,0.5970944816053512,248,72
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,hist_gradient_boosting,20260909,4,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.5405377668308703,255,65
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,hist_gradient_boosting,20260909,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.65,0.5425438596491228,263,57
standard_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,group_proxy_only,hist_gradient_boosting,20260909,4,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.6,0.5166299338809858,254,66
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,logistic_regression,20260909,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.6588628762541806,261,66
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,logistic_regression,20260909,4,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6320018671645773,255,72
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,logistic_regression,20260909,4,2,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.6388505747126437,262,65
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,logistic_regression,20260909,4,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.6821654135338346,270,57
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,logistic_regression,20260909,4,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.6063509356575238,260,67
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,random_forest,20260909,4,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6309171597633135,261,66
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,random_forest,20260909,4,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.650806881835156,255,72
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,random_forest,20260909,4,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6268308702791462,262,65
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,random_forest,20260909,4,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6724210526315789,270,57
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,random_forest,20260909,4,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5955844655216611,260,67
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,hist_gradient_boosting,20260909,4,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.6330396192436326,261,66
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,hist_gradient_boosting,20260909,4,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6465724193118165,255,72
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,hist_gradient_boosting,20260909,4,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.6345155993431856,262,65
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,hist_gradient_boosting,20260909,4,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.35,0.6581353383458647,270,57
standard_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,age_sex_grade_group,hist_gradient_boosting,20260909,4,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.5916752114842349,260,67
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,logistic_regression,20260909,3,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.5688524590163936,191,56
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,logistic_regression,20260909,3,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5730022224369505,210,37
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,logistic_regression,20260909,3,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5574450677886864,193,54
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,logistic_regression,20260909,3,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6174724342663273,194,53
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,logistic_regression,20260909,3,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5962009803921569,200,47
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,random_forest,20260909,3,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5769861286254728,191,56
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,random_forest,20260909,3,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5641607884819789,210,37
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,random_forest,20260909,3,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.55,0.575619448340346,193,54
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,random_forest,20260909,3,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.6,0.600932994062765,194,53
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,random_forest,20260909,3,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5337566844919786,200,47
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,hist_gradient_boosting,20260909,3,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.55,0.5779949558638083,191,56
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,hist_gradient_boosting,20260909,3,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5884143395497149,210,37
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,hist_gradient_boosting,20260909,3,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.6,0.5662692847124824,193,54
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,hist_gradient_boosting,20260909,3,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.6,0.573791348600509,194,53
standard_cv,eye_tobii_combined_native,eye,tobii,combined,age_sex_grade,hist_gradient_boosting,20260909,3,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.35,0.5530860071301248,200,47
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,logistic_regression,20260909,2,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.555405592469546,254,66
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,logistic_regression,20260909,2,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.461566424322538,263,57
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,logistic_regression,20260909,2,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.4981422870510526,255,65
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,logistic_regression,20260909,2,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5109756097560976,247,73
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,logistic_regression,20260909,2,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5386697860962567,261,59
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,random_forest,20260909,2,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5840600775193798,254,66
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,random_forest,20260909,2,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.3,0.4720092531394581,263,57
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,random_forest,20260909,2,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.501788908765653,255,65
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,random_forest,20260909,2,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.25,0.5215447154471544,247,73
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,random_forest,20260909,2,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5107954545454545,261,59
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,hist_gradient_boosting,20260909,2,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5659260797342193,254,66
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,hist_gradient_boosting,20260909,2,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.35,0.4652015862524785,263,57
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,hist_gradient_boosting,20260909,2,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.5112838860602724,255,65
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,hist_gradient_boosting,20260909,2,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.5274575018477456,247,73
standard_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,sex_grade,hist_gradient_boosting,20260909,2,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5185494652406417,261,59
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,age_grade,logistic_regression,20260909,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5456864216054015,241,60
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,age_grade,logistic_regression,20260909,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.4692717996289425,235,66
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,age_grade,logistic_regression,20260909,2,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5245768349471505,246,55
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,age_grade,logistic_regression,20260909,2,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5569267515923567,245,56
standard_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,age_grade,logistic_regression,20260909,2,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.3,0.5043295019157088,237,64
